_id,roboFlyId,cost_type,costs_in_euro
COST_ITEM_ID_11072,RoboFly_ID_6,ENERGY,3.2093209257494397
COST_ITEM_ID_11073,RoboFly_ID_6,ENERGY,5.053020969498726
COST_ITEM_ID_11074,RoboFly_ID_6,ENERGY,0.5117852460197398
COST_ITEM_ID_11075,RoboFly_ID_6,ENERGY,1.0372221461041655
COST_ITEM_ID_11076,RoboFly_ID_6,ENERGY,1.47904030615968
COST_ITEM_ID_11077,RoboFly_ID_6,ENERGY,1.6786526994692461
COST_ITEM_ID_11078,RoboFly_ID_6,ENERGY,3.931229902422146
COST_ITEM_ID_11079,RoboFly_ID_6,ENERGY,0.37463490217493656
COST_ITEM_ID_11080,RoboFly_ID_6,ENERGY,2.3525829191300387
COST_ITEM_ID_11081,RoboFly_ID_6,ENERGY,2.112347810659978
COST_ITEM_ID_11082,RoboFly_ID_6,ENERGY,2.490827265581048
COST_ITEM_ID_11083,RoboFly_ID_6,ENERGY,2.0314588376835507
COST_ITEM_ID_11084,RoboFly_ID_6,ENERGY,3.945184435125814
COST_ITEM_ID_11085,RoboFly_ID_6,ENERGY,0.6695991941544293
COST_ITEM_ID_11086,RoboFly_ID_6,ENERGY,0.9353760085807866
COST_ITEM_ID_11087,RoboFly_ID_6,ENERGY,4.8013725766494035
COST_ITEM_ID_11088,RoboFly_ID_6,ENERGY,4.718889054826307
COST_ITEM_ID_11089,RoboFly_ID_6,ENERGY,2.6987897096608147
COST_ITEM_ID_11090,RoboFly_ID_6,ENERGY,3.2614668526007096
COST_ITEM_ID_11091,RoboFly_ID_6,ENERGY,4.684931152724689
COST_ITEM_ID_11092,RoboFly_ID_6,ENERGY,4.391103355008146
COST_ITEM_ID_11093,RoboFly_ID_6,ENERGY,2.387377155863979
COST_ITEM_ID_11094,RoboFly_ID_6,ENERGY,0.7353820766862873
COST_ITEM_ID_11095,RoboFly_ID_6,ENERGY,0.7508936305282582
COST_ITEM_ID_11096,RoboFly_ID_6,ENERGY,1.0070624811587032
COST_ITEM_ID_11097,RoboFly_ID_6,ENERGY,4.843205603982391
COST_ITEM_ID_11098,RoboFly_ID_6,ENERGY,1.1216058895643521
COST_ITEM_ID_11099,RoboFly_ID_6,ENERGY,3.874874379048019
COST_ITEM_ID_11100,RoboFly_ID_6,ENERGY,2.7806532047500023
COST_ITEM_ID_11101,RoboFly_ID_6,ENERGY,4.446561489755721
COST_ITEM_ID_11102,RoboFly_ID_6,ENERGY,1.8971168949233825
COST_ITEM_ID_11103,RoboFly_ID_6,ENERGY,2.089829713891508
COST_ITEM_ID_11104,RoboFly_ID_6,ENERGY,0.524883108995519
COST_ITEM_ID_11105,RoboFly_ID_6,ENERGY,5.01239311547596
COST_ITEM_ID_11106,RoboFly_ID_6,ENERGY,2.4505139844762382
COST_ITEM_ID_11107,RoboFly_ID_6,ENERGY,1.4149698759856317
COST_ITEM_ID_11108,RoboFly_ID_6,ENERGY,4.236697970867561
COST_ITEM_ID_11109,RoboFly_ID_6,ENERGY,0.28497259642401307
COST_ITEM_ID_11110,RoboFly_ID_6,ENERGY,3.14046348237552
COST_ITEM_ID_11111,RoboFly_ID_6,ENERGY,0.7258299311301836
COST_ITEM_ID_11112,RoboFly_ID_6,ENERGY,0.3208129242198734
COST_ITEM_ID_11113,RoboFly_ID_6,ENERGY,4.709203480986196
COST_ITEM_ID_11114,RoboFly_ID_6,ENERGY,0.664957129448417
COST_ITEM_ID_11115,RoboFly_ID_6,ENERGY,4.68843861633462
COST_ITEM_ID_11116,RoboFly_ID_6,ENERGY,4.033762730571681
COST_ITEM_ID_11117,RoboFly_ID_6,ENERGY,1.9337636185768345
COST_ITEM_ID_11118,RoboFly_ID_6,ENERGY,2.421438837129943
COST_ITEM_ID_11119,RoboFly_ID_6,ENERGY,3.6547906301368003
COST_ITEM_ID_11120,RoboFly_ID_6,ENERGY,4.0024688902397285
COST_ITEM_ID_11121,RoboFly_ID_6,ENERGY,3.0013215610958173
COST_ITEM_ID_11122,RoboFly_ID_6,ENERGY,3.76798019472836
COST_ITEM_ID_11123,RoboFly_ID_6,ENERGY,0.6051597013538589
COST_ITEM_ID_11124,RoboFly_ID_6,ENERGY,1.3712798393913688
COST_ITEM_ID_11125,RoboFly_ID_6,ENERGY,2.120176367898198
COST_ITEM_ID_11126,RoboFly_ID_6,ENERGY,2.027376885187751
COST_ITEM_ID_11127,RoboFly_ID_6,ENERGY,2.5251788796383257
COST_ITEM_ID_11128,RoboFly_ID_6,ENERGY,2.6576617015148316
COST_ITEM_ID_11129,RoboFly_ID_6,ENERGY,3.339843840275109
COST_ITEM_ID_11130,RoboFly_ID_6,ENERGY,3.8092906250142455
COST_ITEM_ID_11131,RoboFly_ID_6,ENERGY,3.872074964580228
COST_ITEM_ID_11132,RoboFly_ID_6,ENERGY,3.449500561138561
COST_ITEM_ID_11133,RoboFly_ID_6,ENERGY,1.6703496132549829
COST_ITEM_ID_11134,RoboFly_ID_6,ENERGY,0.9103725480916798
COST_ITEM_ID_11135,RoboFly_ID_6,ENERGY,4.414955881213844
COST_ITEM_ID_11136,RoboFly_ID_6,ENERGY,1.2563215579674103
COST_ITEM_ID_11137,RoboFly_ID_6,ENERGY,1.1912871329758195
COST_ITEM_ID_11138,RoboFly_ID_6,ENERGY,1.0386860253836463
COST_ITEM_ID_11139,RoboFly_ID_6,ENERGY,3.3286342216804856
COST_ITEM_ID_11140,RoboFly_ID_6,ENERGY,1.9826402476130403
COST_ITEM_ID_11141,RoboFly_ID_6,ENERGY,1.4420614781679275
COST_ITEM_ID_11142,RoboFly_ID_6,ENERGY,0.3466800231196725
COST_ITEM_ID_11143,RoboFly_ID_6,ENERGY,1.5291096882439625
COST_ITEM_ID_11144,RoboFly_ID_6,ENERGY,0.5241306305278501
COST_ITEM_ID_11145,RoboFly_ID_6,ENERGY,2.6691612341708844
COST_ITEM_ID_11146,RoboFly_ID_6,ENERGY,2.7464723893844325
COST_ITEM_ID_11147,RoboFly_ID_6,ENERGY,4.761541306461265
COST_ITEM_ID_11148,RoboFly_ID_6,ENERGY,2.496328590233645
COST_ITEM_ID_11149,RoboFly_ID_6,ENERGY,4.729790243006258
COST_ITEM_ID_11150,RoboFly_ID_6,ENERGY,1.722262001491539
COST_ITEM_ID_11151,RoboFly_ID_6,ENERGY,1.23830365901074
COST_ITEM_ID_11152,RoboFly_ID_6,ENERGY,0.6911840742531765
COST_ITEM_ID_11153,RoboFly_ID_6,ENERGY,4.3137373254965246
COST_ITEM_ID_11154,RoboFly_ID_6,ENERGY,0.44731814995044106
COST_ITEM_ID_11155,RoboFly_ID_6,ENERGY,1.2255572931545253
COST_ITEM_ID_11156,RoboFly_ID_6,ENERGY,3.6689353275194785
COST_ITEM_ID_11157,RoboFly_ID_6,ENERGY,4.546974324172135
COST_ITEM_ID_11158,RoboFly_ID_6,ENERGY,0.707184978149789
COST_ITEM_ID_11159,RoboFly_ID_6,ENERGY,1.4416491128122813
COST_ITEM_ID_11160,RoboFly_ID_6,ENERGY,2.581497416368466
COST_ITEM_ID_11161,RoboFly_ID_6,ENERGY,1.1811464234223605
COST_ITEM_ID_11162,RoboFly_ID_6,ENERGY,3.026489179601492
COST_ITEM_ID_11163,RoboFly_ID_6,ENERGY,3.809620069447396
COST_ITEM_ID_11164,RoboFly_ID_6,ENERGY,4.638840943164907
COST_ITEM_ID_11165,RoboFly_ID_6,ENERGY,4.152856267764163
COST_ITEM_ID_11166,RoboFly_ID_6,ENERGY,2.6940553188489402
COST_ITEM_ID_11167,RoboFly_ID_6,ENERGY,1.1491104592118897
COST_ITEM_ID_11168,RoboFly_ID_6,ENERGY,2.121683368134428
COST_ITEM_ID_11169,RoboFly_ID_6,ENERGY,4.3154390663057045
COST_ITEM_ID_11170,RoboFly_ID_6,ENERGY,0.9799098121843738
COST_ITEM_ID_11171,RoboFly_ID_6,ENERGY,0.2500361183440006
COST_ITEM_ID_11172,RoboFly_ID_6,ENERGY,3.0122230638499037
COST_ITEM_ID_11173,RoboFly_ID_6,ENERGY,4.003792216557127
COST_ITEM_ID_11174,RoboFly_ID_6,ENERGY,3.1381918524147445
COST_ITEM_ID_11175,RoboFly_ID_6,ENERGY,1.5915492818435464
COST_ITEM_ID_11176,RoboFly_ID_6,ENERGY,4.659615924026596
COST_ITEM_ID_11177,RoboFly_ID_6,ENERGY,1.389740562890998
COST_ITEM_ID_11178,RoboFly_ID_6,ENERGY,4.841995988267902
COST_ITEM_ID_11179,RoboFly_ID_6,ENERGY,1.0050045044404703
COST_ITEM_ID_11180,RoboFly_ID_6,ENERGY,0.8684294285362031
COST_ITEM_ID_11181,RoboFly_ID_6,ENERGY,1.071410784404307
COST_ITEM_ID_11182,RoboFly_ID_6,ENERGY,3.7497301236667435
COST_ITEM_ID_11183,RoboFly_ID_6,ENERGY,2.878916911629663
COST_ITEM_ID_11184,RoboFly_ID_6,ENERGY,4.246403893746487
COST_ITEM_ID_11185,RoboFly_ID_6,ENERGY,4.065133179787119
COST_ITEM_ID_11186,RoboFly_ID_6,ENERGY,1.4077046930657673
COST_ITEM_ID_11187,RoboFly_ID_6,ENERGY,3.8172295370011047
COST_ITEM_ID_11188,RoboFly_ID_6,ENERGY,3.3225070181960437
COST_ITEM_ID_11189,RoboFly_ID_6,ENERGY,4.032502110328551
COST_ITEM_ID_11190,RoboFly_ID_6,ENERGY,0.900354038730282
COST_ITEM_ID_11191,RoboFly_ID_6,ENERGY,2.439601501073776
COST_ITEM_ID_11192,RoboFly_ID_6,ENERGY,0.3474933566393674
COST_ITEM_ID_11193,RoboFly_ID_6,ENERGY,1.8783995543482357
COST_ITEM_ID_11194,RoboFly_ID_6,ENERGY,2.3677462587593974
COST_ITEM_ID_11195,RoboFly_ID_6,ENERGY,4.853879684350729
COST_ITEM_ID_11196,RoboFly_ID_6,ENERGY,0.2669573143410574
COST_ITEM_ID_11197,RoboFly_ID_6,ENERGY,1.148023158392061
COST_ITEM_ID_11198,RoboFly_ID_6,ENERGY,5.069849785284182
COST_ITEM_ID_11199,RoboFly_ID_6,ENERGY,2.686439026078174
COST_ITEM_ID_11200,RoboFly_ID_6,ENERGY,4.411219196596602
COST_ITEM_ID_11201,RoboFly_ID_6,ENERGY,2.5822587466262266
COST_ITEM_ID_11202,RoboFly_ID_6,ENERGY,2.2884036639592207
COST_ITEM_ID_11203,RoboFly_ID_6,ENERGY,1.4256520666611427
COST_ITEM_ID_11204,RoboFly_ID_6,ENERGY,0.7272894072817151
COST_ITEM_ID_11205,RoboFly_ID_6,ENERGY,3.1610984817925187
COST_ITEM_ID_11206,RoboFly_ID_6,ENERGY,1.0201770728992003
COST_ITEM_ID_11207,RoboFly_ID_6,ENERGY,2.6173948412495007
COST_ITEM_ID_11208,RoboFly_ID_6,ENERGY,4.485626471753318
COST_ITEM_ID_11209,RoboFly_ID_6,ENERGY,0.5742289638731373
COST_ITEM_ID_11210,RoboFly_ID_6,ENERGY,3.5799051492293525
COST_ITEM_ID_11211,RoboFly_ID_6,ENERGY,0.3991985478281478
COST_ITEM_ID_11212,RoboFly_ID_6,ENERGY,1.328439874560745
COST_ITEM_ID_11213,RoboFly_ID_6,ENERGY,3.456402264328284
COST_ITEM_ID_11214,RoboFly_ID_6,ENERGY,2.097254057561412
COST_ITEM_ID_11215,RoboFly_ID_6,ENERGY,2.6214246008419577
COST_ITEM_ID_11216,RoboFly_ID_6,ENERGY,2.7868815963827402
COST_ITEM_ID_11217,RoboFly_ID_6,ENERGY,2.4127485519382788
COST_ITEM_ID_11218,RoboFly_ID_6,ENERGY,0.5597943898200394
COST_ITEM_ID_11219,RoboFly_ID_6,ENERGY,3.9796726451110938
COST_ITEM_ID_11220,RoboFly_ID_6,ENERGY,4.381630608461179
COST_ITEM_ID_11221,RoboFly_ID_6,ENERGY,4.4858024837695
COST_ITEM_ID_11222,RoboFly_ID_6,ENERGY,4.073150092152778
COST_ITEM_ID_11223,RoboFly_ID_6,ENERGY,4.472520846083296
COST_ITEM_ID_11224,RoboFly_ID_6,ENERGY,4.685094269974526
COST_ITEM_ID_11225,RoboFly_ID_6,ENERGY,1.9816893231737476
COST_ITEM_ID_11226,RoboFly_ID_6,ENERGY,5.080245086562615
COST_ITEM_ID_11227,RoboFly_ID_6,ENERGY,3.9526541083436895
COST_ITEM_ID_11228,RoboFly_ID_6,ENERGY,3.4637341996034507
COST_ITEM_ID_11229,RoboFly_ID_6,ENERGY,3.6276508782942147
COST_ITEM_ID_11230,RoboFly_ID_6,ENERGY,4.053881835870747
COST_ITEM_ID_11231,RoboFly_ID_6,ENERGY,4.257455118957394
COST_ITEM_ID_11232,RoboFly_ID_6,ENERGY,3.6858692275155667
COST_ITEM_ID_11233,RoboFly_ID_6,ENERGY,2.776894068140191
COST_ITEM_ID_11234,RoboFly_ID_6,ENERGY,3.4007632404177817
COST_ITEM_ID_11235,RoboFly_ID_6,ENERGY,2.1372094840051252
COST_ITEM_ID_11236,RoboFly_ID_6,ENERGY,1.0737176580437233
COST_ITEM_ID_11237,RoboFly_ID_6,ENERGY,2.609601331156828
COST_ITEM_ID_11238,RoboFly_ID_6,ENERGY,3.840509574507831
COST_ITEM_ID_11239,RoboFly_ID_6,ENERGY,1.445222156135815
COST_ITEM_ID_11240,RoboFly_ID_6,ENERGY,3.3484095770728355
COST_ITEM_ID_11241,RoboFly_ID_6,ENERGY,1.700871345073054
COST_ITEM_ID_11242,RoboFly_ID_6,ENERGY,1.9502245136617002
COST_ITEM_ID_11243,RoboFly_ID_6,ENERGY,3.2643463470725242
COST_ITEM_ID_11244,RoboFly_ID_6,ENERGY,2.9132352713533
COST_ITEM_ID_11245,RoboFly_ID_6,ENERGY,3.9873395959063256
COST_ITEM_ID_11246,RoboFly_ID_6,ENERGY,0.7937263576124608
COST_ITEM_ID_11247,RoboFly_ID_6,ENERGY,4.8686930239009225
COST_ITEM_ID_11248,RoboFly_ID_6,ENERGY,1.8934909071027024
COST_ITEM_ID_11249,RoboFly_ID_6,ENERGY,0.3142810204903659
COST_ITEM_ID_11250,RoboFly_ID_6,ENERGY,0.7346905575010791
COST_ITEM_ID_11251,RoboFly_ID_6,ENERGY,0.4576192629965564
COST_ITEM_ID_11252,RoboFly_ID_6,ENERGY,2.45093939364892
COST_ITEM_ID_11253,RoboFly_ID_6,ENERGY,3.034107013456942
COST_ITEM_ID_11254,RoboFly_ID_6,ENERGY,4.414637346481758
COST_ITEM_ID_11255,RoboFly_ID_6,ENERGY,3.0514880478555435
COST_ITEM_ID_11256,RoboFly_ID_6,ENERGY,2.267127532097815
COST_ITEM_ID_11257,RoboFly_ID_6,ENERGY,4.005341884271812
COST_ITEM_ID_11258,RoboFly_ID_6,ENERGY,1.1099497216593779
COST_ITEM_ID_11259,RoboFly_ID_6,ENERGY,3.8051445484208477
COST_ITEM_ID_11260,RoboFly_ID_6,ENERGY,4.592581302060474
COST_ITEM_ID_11261,RoboFly_ID_6,ENERGY,4.008401324005293
COST_ITEM_ID_11262,RoboFly_ID_6,ENERGY,1.6669241109911823
COST_ITEM_ID_11263,RoboFly_ID_6,ENERGY,3.3255737603836875
COST_ITEM_ID_11264,RoboFly_ID_6,ENERGY,4.938249372424988
COST_ITEM_ID_11265,RoboFly_ID_6,ENERGY,4.700795643702411
COST_ITEM_ID_11266,RoboFly_ID_6,ENERGY,0.6502286636033561
COST_ITEM_ID_11267,RoboFly_ID_6,ENERGY,3.674782651828674
COST_ITEM_ID_11268,RoboFly_ID_6,ENERGY,2.6914705893881097
COST_ITEM_ID_11269,RoboFly_ID_6,ENERGY,3.6797367553374998
COST_ITEM_ID_11270,RoboFly_ID_6,ENERGY,3.8280891372280608
COST_ITEM_ID_11271,RoboFly_ID_6,ENERGY,2.897594249898216
COST_ITEM_ID_11272,RoboFly_ID_6,ENERGY,4.971212752136905
COST_ITEM_ID_11273,RoboFly_ID_6,ENERGY,2.154559667734717
COST_ITEM_ID_11274,RoboFly_ID_6,ENERGY,1.8070185745922536
COST_ITEM_ID_11275,RoboFly_ID_6,ENERGY,4.1367449697903504
COST_ITEM_ID_11276,RoboFly_ID_6,ENERGY,3.796365626923723
COST_ITEM_ID_11277,RoboFly_ID_6,ENERGY,2.6048469602794606
COST_ITEM_ID_11278,RoboFly_ID_6,ENERGY,3.3199757536930505
COST_ITEM_ID_11279,RoboFly_ID_6,ENERGY,3.584443844988659
COST_ITEM_ID_11280,RoboFly_ID_6,ENERGY,1.5764618399806218
COST_ITEM_ID_11281,RoboFly_ID_6,ENERGY,3.6627005817085894
COST_ITEM_ID_11282,RoboFly_ID_6,ENERGY,4.064462431812881
COST_ITEM_ID_11283,RoboFly_ID_6,ENERGY,1.1703841006713744
COST_ITEM_ID_11284,RoboFly_ID_6,ENERGY,4.246362879617822
COST_ITEM_ID_11285,RoboFly_ID_6,ENERGY,4.009212804157215
COST_ITEM_ID_11286,RoboFly_ID_6,ENERGY,4.831258485089338
COST_ITEM_ID_11287,RoboFly_ID_6,ENERGY,3.7010883014619487
COST_ITEM_ID_11288,RoboFly_ID_6,ENERGY,0.45516398125035695
COST_ITEM_ID_11289,RoboFly_ID_6,ENERGY,1.465862276247868
COST_ITEM_ID_11290,RoboFly_ID_6,ENERGY,3.860248041707065
COST_ITEM_ID_11291,RoboFly_ID_6,ENERGY,4.644423809445021
COST_ITEM_ID_11292,RoboFly_ID_6,ENERGY,3.2348574268901635
COST_ITEM_ID_11293,RoboFly_ID_6,ENERGY,4.991299261591563
COST_ITEM_ID_11294,RoboFly_ID_6,ENERGY,0.40710059528221
COST_ITEM_ID_11295,RoboFly_ID_6,ENERGY,3.646143846455449
COST_ITEM_ID_11296,RoboFly_ID_6,ENERGY,5.016138139044348
COST_ITEM_ID_11297,RoboFly_ID_6,ENERGY,1.0627814062265386
COST_ITEM_ID_11298,RoboFly_ID_6,ENERGY,3.503452669454352
COST_ITEM_ID_11299,RoboFly_ID_6,ENERGY,0.5723881029579008
COST_ITEM_ID_11300,RoboFly_ID_6,ENERGY,2.5271441696249988
COST_ITEM_ID_11301,RoboFly_ID_6,ENERGY,0.529382447840323
COST_ITEM_ID_11302,RoboFly_ID_6,ENERGY,1.8936714796532654
COST_ITEM_ID_11303,RoboFly_ID_6,ENERGY,4.743220344232142
COST_ITEM_ID_11304,RoboFly_ID_6,ENERGY,3.455895898365098
COST_ITEM_ID_11305,RoboFly_ID_6,ENERGY,0.2710221728932442
COST_ITEM_ID_11306,RoboFly_ID_6,ENERGY,2.433283983581116
COST_ITEM_ID_11307,RoboFly_ID_6,ENERGY,3.55748579769813
COST_ITEM_ID_11308,RoboFly_ID_6,ENERGY,4.778729511041909
COST_ITEM_ID_11309,RoboFly_ID_6,ENERGY,2.583350068358907
COST_ITEM_ID_11310,RoboFly_ID_6,ENERGY,2.8377228004155373
COST_ITEM_ID_11311,RoboFly_ID_6,ENERGY,1.5085370344544513
COST_ITEM_ID_11312,RoboFly_ID_6,ENERGY,3.5551173953952575
COST_ITEM_ID_11313,RoboFly_ID_6,ENERGY,4.383563934805824
COST_ITEM_ID_11314,RoboFly_ID_6,ENERGY,3.575162857711748
COST_ITEM_ID_11315,RoboFly_ID_6,ENERGY,1.3537096541967937
COST_ITEM_ID_11316,RoboFly_ID_6,ENERGY,4.713925557590482
COST_ITEM_ID_11317,RoboFly_ID_6,ENERGY,5.046359383294432
COST_ITEM_ID_11318,RoboFly_ID_6,ENERGY,5.053914977189637
COST_ITEM_ID_11319,RoboFly_ID_6,ENERGY,2.6778191672595764
COST_ITEM_ID_11320,RoboFly_ID_6,ENERGY,3.357379927028646
COST_ITEM_ID_11321,RoboFly_ID_6,ENERGY,3.932374344047645
COST_ITEM_ID_11322,RoboFly_ID_6,ENERGY,0.8630939508984913
COST_ITEM_ID_11323,RoboFly_ID_6,ENERGY,2.082407218953966
COST_ITEM_ID_11324,RoboFly_ID_6,ENERGY,2.5867944955761906
COST_ITEM_ID_11325,RoboFly_ID_6,ENERGY,1.1137344167654342
COST_ITEM_ID_11326,RoboFly_ID_6,ENERGY,3.785091950753659
COST_ITEM_ID_11327,RoboFly_ID_6,ENERGY,1.1379824321142376
COST_ITEM_ID_11328,RoboFly_ID_6,ENERGY,0.5084621450183786
COST_ITEM_ID_11329,RoboFly_ID_6,ENERGY,2.832600722265133
COST_ITEM_ID_11330,RoboFly_ID_6,ENERGY,2.509767910185779
COST_ITEM_ID_11331,RoboFly_ID_6,ENERGY,3.0060808219307735
COST_ITEM_ID_11332,RoboFly_ID_6,ENERGY,2.6590163098604975
COST_ITEM_ID_11333,RoboFly_ID_6,ENERGY,0.7989842311175454
COST_ITEM_ID_11334,RoboFly_ID_6,ENERGY,1.1931983256037604
COST_ITEM_ID_11335,RoboFly_ID_6,ENERGY,3.2716135409070066
COST_ITEM_ID_11336,RoboFly_ID_6,ENERGY,3.597041915039435
COST_ITEM_ID_11337,RoboFly_ID_6,ENERGY,1.593512987298645
COST_ITEM_ID_11338,RoboFly_ID_6,ENERGY,0.31834245385229754
COST_ITEM_ID_11339,RoboFly_ID_6,ENERGY,1.6736754965879626
COST_ITEM_ID_11340,RoboFly_ID_6,ENERGY,4.2917480423723005
COST_ITEM_ID_11341,RoboFly_ID_6,ENERGY,2.3893279347566074
COST_ITEM_ID_11342,RoboFly_ID_6,ENERGY,2.7310347495251386
COST_ITEM_ID_11343,RoboFly_ID_6,ENERGY,1.4847544765565035
COST_ITEM_ID_11344,RoboFly_ID_6,ENERGY,0.3501099139154026
COST_ITEM_ID_11345,RoboFly_ID_6,ENERGY,1.5448292911275094
COST_ITEM_ID_11346,RoboFly_ID_6,ENERGY,5.092346142851337
COST_ITEM_ID_11347,RoboFly_ID_6,ENERGY,1.7141120175652518
COST_ITEM_ID_11348,RoboFly_ID_6,ENERGY,4.161046058413886
COST_ITEM_ID_11349,RoboFly_ID_6,ENERGY,3.7956060394953153
COST_ITEM_ID_11350,RoboFly_ID_6,ENERGY,0.6575465391932225
COST_ITEM_ID_11351,RoboFly_ID_6,ENERGY,2.8509988037289546
COST_ITEM_ID_11352,RoboFly_ID_6,ENERGY,3.6489180209602297
COST_ITEM_ID_11353,RoboFly_ID_6,ENERGY,5.089559739614367
COST_ITEM_ID_11354,RoboFly_ID_6,ENERGY,2.6626499669090022
COST_ITEM_ID_11355,RoboFly_ID_6,ENERGY,0.7173229918696811
COST_ITEM_ID_11356,RoboFly_ID_6,ENERGY,5.0689209277758325
COST_ITEM_ID_11357,RoboFly_ID_6,ENERGY,0.31396307717324395
COST_ITEM_ID_11358,RoboFly_ID_6,ENERGY,3.5218407957044344
COST_ITEM_ID_11359,RoboFly_ID_6,ENERGY,4.917407010913641
COST_ITEM_ID_11360,RoboFly_ID_6,ENERGY,1.6937832396780481
COST_ITEM_ID_11361,RoboFly_ID_6,ENERGY,2.7569991018224416
COST_ITEM_ID_11362,RoboFly_ID_6,ENERGY,1.512954347009017
COST_ITEM_ID_11363,RoboFly_ID_6,ENERGY,2.2045493793437827
COST_ITEM_ID_11364,RoboFly_ID_6,ENERGY,3.7845957743436522
COST_ITEM_ID_11365,RoboFly_ID_6,ENERGY,3.8291838739056554
COST_ITEM_ID_11366,RoboFly_ID_6,ENERGY,1.9036276333567037
COST_ITEM_ID_11367,RoboFly_ID_6,ENERGY,4.9302490275025335
COST_ITEM_ID_11368,RoboFly_ID_6,ENERGY,3.6085682654849034
COST_ITEM_ID_11369,RoboFly_ID_6,ENERGY,2.0920013860540734
COST_ITEM_ID_11370,RoboFly_ID_6,ENERGY,4.697733392409958
COST_ITEM_ID_11371,RoboFly_ID_6,ENERGY,2.752156570747244
COST_ITEM_ID_11372,RoboFly_ID_6,ENERGY,4.3130380986991
COST_ITEM_ID_11373,RoboFly_ID_6,ENERGY,3.302065320219104
COST_ITEM_ID_11374,RoboFly_ID_6,ENERGY,4.410280512631876
COST_ITEM_ID_11375,RoboFly_ID_6,ENERGY,3.851082800294374
COST_ITEM_ID_11376,RoboFly_ID_6,ENERGY,4.388157159170548
COST_ITEM_ID_11377,RoboFly_ID_6,ENERGY,4.279170406427258
COST_ITEM_ID_11378,RoboFly_ID_6,ENERGY,1.859085134118428
COST_ITEM_ID_11379,RoboFly_ID_6,ENERGY,3.5457264235693446
COST_ITEM_ID_11380,RoboFly_ID_6,ENERGY,2.3503356744517196
COST_ITEM_ID_11381,RoboFly_ID_6,ENERGY,0.9957085287660262
COST_ITEM_ID_11382,RoboFly_ID_6,ENERGY,2.693211553647418
COST_ITEM_ID_11383,RoboFly_ID_6,ENERGY,1.6961742906501922
COST_ITEM_ID_11384,RoboFly_ID_6,ENERGY,4.70474836195894
COST_ITEM_ID_11385,RoboFly_ID_6,ENERGY,0.5130979524024627
COST_ITEM_ID_11386,RoboFly_ID_6,ENERGY,0.7614304040762839
COST_ITEM_ID_11387,RoboFly_ID_6,ENERGY,4.703683046899146
COST_ITEM_ID_11388,RoboFly_ID_6,ENERGY,4.297985980773806
COST_ITEM_ID_11389,RoboFly_ID_6,ENERGY,3.058110941351437
COST_ITEM_ID_11390,RoboFly_ID_6,ENERGY,1.9087562789998183
COST_ITEM_ID_11391,RoboFly_ID_6,ENERGY,1.3447690414565556
COST_ITEM_ID_11392,RoboFly_ID_6,ENERGY,4.0512843429978425
COST_ITEM_ID_11393,RoboFly_ID_6,ENERGY,3.138282348069786
COST_ITEM_ID_11394,RoboFly_ID_6,ENERGY,2.575507311354942
COST_ITEM_ID_11395,RoboFly_ID_6,ENERGY,4.9722119515138345
COST_ITEM_ID_11396,RoboFly_ID_6,ENERGY,4.770671181151699
COST_ITEM_ID_11397,RoboFly_ID_6,ENERGY,4.3409451921356546
COST_ITEM_ID_11398,RoboFly_ID_6,ENERGY,2.061263409319869
COST_ITEM_ID_11399,RoboFly_ID_6,ENERGY,0.3742228071071855
COST_ITEM_ID_11400,RoboFly_ID_6,ENERGY,3.31283841677635
COST_ITEM_ID_11401,RoboFly_ID_6,ENERGY,1.6948614346748894
COST_ITEM_ID_11402,RoboFly_ID_6,ENERGY,0.9556061165985176
COST_ITEM_ID_11403,RoboFly_ID_6,ENERGY,1.5057283690698253
COST_ITEM_ID_11404,RoboFly_ID_6,ENERGY,2.944586990631779
COST_ITEM_ID_11405,RoboFly_ID_6,ENERGY,3.6969038912577017
COST_ITEM_ID_11406,RoboFly_ID_6,ENERGY,1.1785859310927167
COST_ITEM_ID_11407,RoboFly_ID_6,ENERGY,5.042496878744761
COST_ITEM_ID_11408,RoboFly_ID_6,ENERGY,0.7192788524129883
COST_ITEM_ID_11409,RoboFly_ID_6,ENERGY,1.9687914984577022
COST_ITEM_ID_11410,RoboFly_ID_6,ENERGY,3.7164892517545534
COST_ITEM_ID_11411,RoboFly_ID_6,ENERGY,5.059652947279704
COST_ITEM_ID_11412,RoboFly_ID_6,ENERGY,3.505897116356231
COST_ITEM_ID_11413,RoboFly_ID_6,ENERGY,4.760495726465998
COST_ITEM_ID_11414,RoboFly_ID_6,ENERGY,0.33266743397364673
COST_ITEM_ID_11415,RoboFly_ID_6,ENERGY,4.751029536722964
COST_ITEM_ID_11416,RoboFly_ID_6,ENERGY,0.2950305593659932
COST_ITEM_ID_11417,RoboFly_ID_6,ENERGY,1.8076050570875597
COST_ITEM_ID_11418,RoboFly_ID_6,ENERGY,4.378942912423303
COST_ITEM_ID_11419,RoboFly_ID_6,ENERGY,4.684753985543994
COST_ITEM_ID_11420,RoboFly_ID_6,ENERGY,2.521383022944282
COST_ITEM_ID_11421,RoboFly_ID_6,ENERGY,2.0796740344433466
COST_ITEM_ID_11422,RoboFly_ID_6,ENERGY,1.4304195396640138
COST_ITEM_ID_11423,RoboFly_ID_6,ENERGY,1.7334874919001038
COST_ITEM_ID_11424,RoboFly_ID_6,ENERGY,4.634256169868278
